episode,timestep,reward
6,8000,977.868
13,16000,1048.2956
19,24000,1218.2995
24,32000,1430.0121
30,40000,1389.8958
40,48000,235.7141
47,56000,1075.4065
54,64000,965.7685
62,72000,792.5783
68,80000,1807.2487
75,88000,969.8238
83,96000,921.1266
86,104000,2972.7175
91,112000,1868.7238
95,120000,1944.6976
99,128000,1955.4729
104,136000,1657.902
111,144000,535.0435
113,152000,4551.7241
116,160000,2717.4857
120,168000,1529.6889
123,176000,4058.2766
130,184000,715.6596
134,192000,2485.0456
138,200000,2015.3231
141,208000,3649.8435
145,216000,3100.0479
147,224000,5608.2286
149,232000,5348.7649
151,240000,4796.3916
153,248000,4625.0808
157,256000,2534.7172
161,264000,1665.5131
164,272000,3643.0617
168,280000,2004.2473
171,288000,3573.3647
175,296000,2361.2904
182,304000,1344.1924
187,312000,1586.8189
193,320000,1113.9837
200,328000,1048.9833
202,336000,2842.8506
208,344000,1647.466
211,352000,4269.9519
217,360000,1345.5878
222,368000,2211.2437
225,376000,2725.1038
229,384000,2165.9908
235,392000,1467.1014
240,400000,2221.2992
243,408000,3538.5767
248,416000,2723.5663
250,424000,5811.6016
253,432000,3179.2233
258,440000,2875.681
261,448000,3553.2076
265,456000,3622.3116
268,464000,5444.1698
270,472000,5112.1428
275,480000,3371.7201
277,488000,6170.1835
281,496000,3907.1288
286,504000,1913.7386
290,512000,3306.9897
294,520000,3992.4902
298,528000,2198.2693
301,536000,5888.3163
305,544000,2423.5163
308,552000,5942.9968
311,560000,4837.1959
314,568000,3539.5923
319,576000,3121.7451
324,584000,3195.3593
326,592000,6170.087
331,600000,3512.9294
335,608000,4469.1127
340,616000,1876.1261
344,624000,4035.5284
347,632000,4013.4355
351,640000,4671.1362
356,648000,2897.1749
360,656000,2765.13
366,664000,1176.8412
370,672000,4274.6369
373,680000,5870.6022
378,688000,1949.4099
384,696000,2813.0527
389,704000,2955.349
394,712000,2076.8217
398,720000,4679.8616
401,728000,2523.6388
404,736000,5580.095
407,744000,4899.1727
414,752000,1913.9945
418,760000,3148.7565
422,768000,1529.8084
425,776000,6404.5804
430,784000,3209.4091
433,792000,6658.263
438,800000,3130.4586
441,808000,2918.9867
445,816000,4540.1157
449,824000,4113.6408
454,832000,3343.343
457,840000,6712.1172
459,848000,6366.4066
462,856000,6256.9222
465,864000,5966.9151
470,872000,2962.2315
473,880000,5994.3076
478,888000,3254.7698
483,896000,2279.351
488,904000,1606.7164
493,912000,3824.9474
496,920000,4395.0063
500,928000,5047.2871
503,936000,6417.1025
509,944000,2913.1748
512,952000,4329.2553
520,960000,1650.1723
524,968000,3522.6508
527,976000,6156.9228
531,984000,2744.0563
535,992000,4853.5777
541,1000000,2882.648
545,1008000,4996.2198
548,1016000,7174.8182
552,1024000,3070.6158
556,1032000,4641.7069
559,1040000,6553.0942
563,1048000,4293.1518
566,1056000,6306.8843
569,1064000,6433.8237
573,1072000,4554.8147
579,1080000,2819.2133
583,1088000,4908.615
588,1096000,3457.6077
591,1104000,5182.3052
595,1112000,4432.4314
601,1120000,3156.8231
604,1128000,6073.926
613,1136000,661.7063
617,1144000,5041.513
621,1152000,4734.4861
625,1160000,4184.8552
629,1168000,4376.5047
632,1176000,5116.4281
636,1184000,6346.7027
640,1192000,4885.1304
643,1200000,6135.0534
647,1208000,4652.4502
650,1216000,5877.0658
654,1224000,4995.4945
658,1232000,4748.0827
663,1240000,2738.7454
669,1248000,1471.84
675,1256000,2534.5954
679,1264000,4886.8271
683,1272000,6028.2871
686,1280000,5167.7628
689,1288000,6925.0186
693,1296000,4635.928
696,1304000,6158.5289
699,1312000,6661.8914
703,1320000,4716.9548
707,1328000,4925.7223
712,1336000,3634.6934
716,1344000,4364.3154
721,1352000,3537.9651
726,1360000,3741.381
731,1368000,3855.8892
735,1376000,2820.1623
738,1384000,6468.8974
741,1392000,6963.7908
748,1400000,3014.1816
754,1408000,2254.9605
759,1416000,2200.7409
763,1424000,4304.8091
768,1432000,3534.6127
772,1440000,5290.1922
776,1448000,4353.4595
781,1456000,4121.7412
786,1464000,2804.4646
791,1472000,3988.6555
796,1480000,3422.501
801,1488000,4133.9434
805,1496000,5630.4104
811,1504000,3134.3617
815,1512000,4449.0486
820,1520000,2514.1406
825,1528000,3125.1639
831,1536000,2361.1791
837,1544000,3673.5007
841,1552000,4967.1711
844,1560000,6588.5776
849,1568000,5418.0946
858,1576000,991.1504
863,1584000,4360.8546
868,1592000,3643.1489
871,1600000,5111.325
877,1608000,3607.0828
882,1616000,2414.1299
890,1624000,1934.3158
894,1632000,4230.8754
898,1640000,4482.5505
904,1648000,1978.5726
908,1656000,4973.0594
912,1664000,4950.5082
915,1672000,6822.6292
919,1680000,4871.6471
923,1688000,4210.8583
927,1696000,4337.0659
931,1704000,3246.7055
936,1712000,4033.7841
941,1720000,2953.6655
948,1728000,1853.3729
952,1736000,4489.892
957,1744000,2035.1718
967,1752000,1571.9487
972,1760000,3809.9823
976,1768000,4745.7279
981,1776000,3459.0624
986,1784000,2559.0466
990,1792000,6692.5095
995,1800000,3650.0796
1000,1808000,3190.833
1004,1816000,6866.5726
1009,1824000,2411.2393
1013,1832000,4881.9591
1018,1840000,3469.3697
1022,1848000,4001.3139
1026,1856000,6280.6977
1029,1864000,5428.2245
1036,1872000,2478.4299
1039,1880000,5785.1686
1045,1888000,2761.7987
1051,1896000,2754.2922
1056,1904000,3822.4565
1060,1912000,4646.8472
1065,1920000,3224.8366
1069,1928000,4503.2526
1076,1936000,2292.4606
1079,1944000,6059.8136
1084,1952000,3522.9018
1089,1960000,4992.3183
1093,1968000,4967.4115
1097,1976000,4661.9527
1102,1984000,5308.369
1107,1992000,3642.8029
1111,2000000,4329.5152
1116,2008000,4913.2203
1119,2016000,6823.8037
1123,2024000,6508.2548
1128,2032000,3783.1736
1133,2040000,3740.121
1139,2048000,3166.3611
1144,2056000,3242.5322
1148,2064000,5483.2969
1151,2072000,6900.5228
1155,2080000,4534.9288
1159,2088000,4038.9337
1166,2096000,2865.0712
1170,2104000,2327.1575
1178,2112000,2452.7609
1182,2120000,4659.6805
1186,2128000,6492.1404
1192,2136000,2729.8137
1195,2144000,4124.9601
1201,2152000,4113.658
1205,2160000,3827.1554
1210,2168000,4149.7166
1215,2176000,3896.5787
1220,2184000,4120.2933
1224,2192000,5299.2893
1227,2200000,6339.1902
1234,2208000,2296.8038
1239,2216000,3595.788
1244,2224000,2192.7277
1249,2232000,3522.6014
1255,2240000,4046.2649
1258,2248000,6662.9077
1263,2256000,3658.916
1268,2264000,4448.3863
1271,2272000,6909.789
1276,2280000,3108.2512
1280,2288000,4312.9133
1287,2296000,2412.6378
1290,2304000,6539.066
1293,2312000,6762.5886
1297,2320000,5311.0004
1302,2328000,4786.8323
1305,2336000,6815.5513
1310,2344000,4698.1741
1315,2352000,3713.709
1318,2360000,6690.1105
1324,2368000,4370.3887
1328,2376000,4611.5271
1332,2384000,6488.1232
1337,2392000,3444.0139
1341,2400000,5153.8413
1346,2408000,3355.552
1351,2416000,3760.7022
1356,2424000,3528.3046
1360,2432000,6819.1999
1363,2440000,6879.6981
1367,2448000,5552.6621
1371,2456000,4473.1385
1375,2464000,3958.0815
1380,2472000,4577.4407
1385,2480000,3218.8546
1389,2488000,4845.0874
1394,2496000,4500.2295
1398,2504000,4554.8908
1403,2512000,4806.8014
1407,2520000,3798.4037
1411,2528000,6917.9511
1415,2536000,4950.2966
1422,2544000,2847.813
1425,2552000,6260.1925
1431,2560000,3663.5765
1436,2568000,3641.656
1440,2576000,3990.8082
1446,2584000,4169.6577
1449,2592000,6719.0917
1453,2600000,5758.6237
1456,2608000,6646.7512
1463,2616000,3421.1029
1467,2624000,4901.8915
1471,2632000,6830.0489
1475,2640000,4918.7076
1480,2648000,5153.5338
1484,2656000,4776.8881
1489,2664000,4931.6339
1495,2672000,2645.7858
1499,2680000,4618.4361
1503,2688000,6547.5351
1506,2696000,6120.5153
1512,2704000,2765.1889
1520,2712000,1989.3909
1525,2720000,3292.445
1530,2728000,4937.703
1536,2736000,2527.9347
1540,2744000,4265.1695
1545,2752000,4555.555
1549,2760000,3916.8773
1553,2768000,4932.354
1557,2776000,6618.6376
1560,2784000,6388.6529
1565,2792000,3425.3881
1572,2800000,3036.7649
1576,2808000,3371.7021
1581,2816000,3288.4889
1586,2824000,4617.3864
1589,2832000,6495.5925
1595,2840000,3836.2129
1598,2848000,4802.7177
1603,2856000,3705.6999
1608,2864000,4858.442
1614,2872000,3121.715
1619,2880000,4547.6908
1622,2888000,6945.8342
1627,2896000,5232.1727
1630,2904000,6557.6225
1634,2912000,6886.0528
1638,2920000,4466.075
1642,2928000,6293.4035
1647,2936000,3635.5751
1655,2944000,1739.553
1660,2952000,4599.485
1664,2960000,4650.7108
1668,2968000,6433.0427
1673,2976000,3432.9696
1678,2984000,5276.8366
1681,2992000,5829.2308
1686,3000000,5129.4739
